상품코드,모델명,가격
78783932,비트엠 Newsync X27FHD Fast-IPS 200 게이밍 블랙,148900
62642024,HP Series 7 Pro 732pk,1069950
20361707,비트엠 Newsync H3275C 커브드 1500R 무결점,143970
48480068,삼성전자 SMART M5 S27DM502,263090
17492168,DELL UltraSharp U3223QZ,1349000
33384596,비트엠 Newsync G27QIPS GOD 패스트 165 게이밍 화이트,194000
7646659,삼성전자 CRG90 C49RG90,1319990
76791107,현대디지텍코어 LOGICA F27DH100 IPS 리얼 100 무결점,117000
20643959,LG전자 22MP58VQ (중고),48990
54811292,DELL S2725HS,247900
61540595,비트엠 Newsync BG279QHD 패스트180 IPS 게이밍,188350
44406614,HP 오멘 32C,360050
8115757,LG전자 29WL50S,208820
19707932,제우스랩 Z16 Lite (해외구매),101530
61543547,비트엠 Newsync BG279QHD 패스트180 IPS 게이밍 무결점,192490
44652185,비트엠 Newsync P27Q IPS 플렉스 100 HDR,132850
90113027,앱코 LPC34Q165D 프라임 나노IPS BLACK UWQHD HDR 블랙,329000
27531257,LG전자 울트라기어 27GP83B,569680
73432448,샤오미 G Pro 27i,448000
71901950,앱코 HV-AV32F240G 하이퍼뷰 REAL 240 강화유리 HDR 무결점,264700
44767064,클라인즈 K133QM,152000
20056967,삼성전자 SMART M5 M50C S27CM503,247190
11034426,타라엘씨디 TRL-110WBH,133990
